year,code,temp_change,CO2,cardio_deaths
2001,GMB,7.1e-05,2960313.2,15.92805556
2002,GMB,7.24e-05,3138360.0,23.79643235
2003,GMB,7.42e-05,3248324.5,20.47474382
2004,GMB,7.61e-05,3274128.2,17.78904496
2005,GMB,7.79e-05,2931184.5,33.5615473
2006,GMB,7.98e-05,3368584.5,27.05138043
2007,GMB,8.25e-05,5059823.0,24.84353964
2008,GMB,8.56e-05,5514574.0,25.0482955
2009,GMB,8.92e-05,5660485.0,30.0756088
2010,GMB,9.27e-05,5445588.0,41.70446513
2011,GMB,9.53e-05,4458913.5,35.38935978
2012,GMB,9.8e-05,4157720.8,36.12627069
2013,GMB,0.000100658,3917917.8,38.77480988
2014,GMB,0.000103332,3887579.0,39.16136835
2015,GMB,0.00010623,3972284.5,39.75422473
2016,GMB,0.000108723,3709214.0,46.99451631
2017,GMB,0.000111242,3645587.0,65.23050426
2018,GMB,0.000113608,3656469.8,42.48411123
2019,GMB,0.000116219,3806371.0,43.848822
2020,GMB,0.000118798,3874568.8,62.19997892
2021,GMB,0.000121529,3932368.0,51.05023344
1990,GEO,0.000472328,18965578.0,53.74666585
1991,GEO,0.000480627,18668872.0,88.84104837
1992,GEO,0.00048832,17815676.0,46.87451604
1993,GEO,0.000492836,11874274.0,42.94412505
1994,GEO,0.000494331,6991526.0,40.8353578
1995,GEO,0.000494004,2924936.5,56.98491657
1996,GEO,0.000494803,4952213.0,78.06587942
1997,GEO,0.000495901,5794390.5,60.78371611
1998,GEO,0.000496873,5867174.5,128.7964791
1999,GEO,0.000497702,5579638.5,128.3797374
2000,GEO,0.00049879,6027153.0,133.3308359
2001,GEO,0.000499294,4876057.5,124.8401124
2002,GEO,0.000501802,9260286.0,83.33440885
2003,GEO,0.00050198,3914997.8,47.6156537
2004,GEO,0.000502084,4149408.2,62.13494682
2005,GEO,0.000502275,4745827.5,63.39775878
2006,GEO,0.000502438,5001243.0,98.75224314
2007,GEO,0.000502447,4995853.5,77.15635802
2008,GEO,0.000501326,3764159.5,77.96258877
2009,GEO,0.000500343,4248852.5,53.74144976
2010,GEO,0.000499526,4441417.5,126.8358725
2011,GEO,0.000499823,6329002.0,70.41069938
2012,GEO,0.000501363,8342902.0,70.1164849
2013,GEO,0.000503096,7194191.0,31.58692655
2014,GEO,0.000506226,8194696.5,85.84342579
2015,GEO,0.000508853,8400957.0,96.08386429
2016,GEO,0.000511325,8771043.0,61.61503349
2017,GEO,0.000513735,8541822.0,80.2060711
2018,GEO,0.000515945,8161975.0,65.68297836
2019,GEO,0.000518158,8874318.0,52.58269916
2020,GEO,0.000520259,9051407.0,57.00461899
2021,GEO,0.000522622,9337089.0,70.41782821
1990,GHA,0.000937799,29075112.0,167.0090879
1991,GHA,0.000953614,27183902.0,118.25807
1992,GHA,0.000970961,30774072.0,162.5495806
1993,GHA,0.000991753,38645290.0,172.0543634
1994,GHA,0.00101758,48115868.0,154.7000412
1995,GHA,0.001045957,53777172.0,193.8816933
1996,GHA,0.001078907,62502150.0,189.5793523
1997,GHA,0.001113573,67597624.0,173.8878605
1999,GHA,0.001182845,64493080.0,223.4916645
2000,GHA,0.001215242,61129680.0,285.9652825
2001,GHA,0.001246272,59268690.0,323.0535227
2003,GHA,0.001308803,59976900.0,341.5957967
2004,GHA,0.001337148,53689416.0,298.1084869
2008,GHA,0.001462073,54841124.0,346.7155119
1990,GRC,0.001598555,105752560.0,58.82628159
1991,GRC,0.00164588,105145550.0,45.67038439
1992,GRC,0.001693326,106156850.0,45.70343661
1993,GRC,0.001739602,105243130.0,74.2129091
1994,GRC,0.00178609,107822970.0,96.94026593
1995,GRC,0.001832873,108265030.0,53.40750235
1996,GRC,0.001880527,109931620.0,65.55422368
1997,GRC,0.001930645,113788020.0,74.51289351
1998,GRC,0.001983463,118126560.0,138.8451296
1999,GRC,0.002035668,116929130.0,127.4363219
2000,GRC,0.002090875,122178456.0,119.5550074
2001,GRC,0.002145396,123441070.0,123.5010231
2002,GRC,0.002200328,123157260.0,94.23199606
2003,GRC,0.002256922,126419864.0,122.6053571
2004,GRC,0.002314377,127324584.0,72.73074408
2005,GRC,0.002373769,131231320.0,79.94723562
2006,GRC,0.002432399,129385944.0,109.9795102
2007,GRC,0.00249157,131542240.0,230.9063271
2008,GRC,0.002548454,127426220.0,132.337321
2009,GRC,0.002601369,120534530.0,93.34187508
2010,GRC,0.002649717,112608776.0,169.1087196
2011,GRC,0.002696327,109314744.0,105.9085602
2012,GRC,0.002740958,105526880.0,222.3499367
2013,GRC,0.002777743,91714490.0,92.47239867
2014,GRC,0.002812203,88876296.0,89.99726636
2015,GRC,0.002842864,83260904.0,94.43609784
2016,GRC,0.002869612,77652300.0,100.7232785
2017,GRC,0.002897079,80550420.0,147.4435617
2018,GRC,0.002922218,77847960.0,75.67808049
2019,GRC,0.002943635,70630984.0,112.59785
2020,GRC,0.002958407,59106164.0,87.75985019
2021,GRC,0.002974968,60605850.0,213.1278396
1990,GRD,2.78e-06,96734.65,0.233452901
1991,GRD,2.81e-06,103761.72,0.053335767
1992,GRD,2.85e-06,114916.445,0.088099509
1993,GRD,2.89e-06,122111.81,0.092712701
1994,GRD,2.94e-06,136702.4,0.040186395
1995,GRD,2.99e-06,147718.4,0.312800391
1996,GRD,3.05e-06,155301.89,0.147533377
1997,GRD,3.12e-06,172737.81,0.279362918
1998,GRD,3.22e-06,262438.75,0.507249071
1999,GRD,3.32e-06,239736.03,0.152730197
2000,GRD,3.45e-06,302888.75,0.077986465
2001,GRD,3.56e-06,258431.17,0.112470309
2002,GRD,3.66e-06,243350.17,0.148773197
2003,GRD,3.76e-06,250490.44,0.27001133
2004,GRD,3.83e-06,184356.77,0.072682344
2005,GRD,3.91e-06,199183.67,0.634609144
2006,GRD,4e-06,219539.66,0.28661639
2007,GRD,4.1e-06,225530.66,0.191116978
2008,GRD,4.24e-06,313506.03,0.244009673
2009,GRD,4.37e-06,278643.53,0.268747291
2010,GRD,4.49e-06,278135.16,0.547974454
2011,GRD,4.61e-06,270305.44,0.288807759
2012,GRD,4.74e-06,293028.25,0.278399976
2013,GRD,4.88e-06,324529.94,0.163968609
2014,GRD,5e-06,254826.48,0.109077483
2015,GRD,5.12e-06,281532.72,0.206173496
2016,GRD,5.25e-06,292603.72,0.317349579
2017,GRD,5.38e-06,304068.8,0.186728592
2018,GRD,5.53e-06,335226.1,0.024432344
2019,GRD,5.68e-06,364299.1,0.282182621
2020,GRD,5.82e-06,324412.28,0.293880195
2021,GRD,5.98e-06,366203.03,0.191028914
2015,GTM,0.002380929,55005440.0,4.746091581
2016,GTM,0.002413875,52648450.0,8.665063514
2017,GTM,0.002447555,53758296.0,2.735305225
2018,GTM,0.00248211,55564892.0,0.124475161
2019,GTM,0.002516145,55241010.0,15.17580156
2020,GTM,0.002548978,51771700.0,14.65970694
2021,GTM,0.002583038,54540256.0,5.454991603
1990,GIN,0.001340229,10538258.0,27.38556555
1991,GIN,0.001347624,11995755.0,21.97486858
1992,GIN,0.001355423,12797696.0,18.52634061
1993,GIN,0.001363632,13695922.0,20.6538366
1994,GIN,0.001374221,15817678.0,23.14473761
1995,GIN,0.001384697,15455540.0,28.5358802
1996,GIN,0.001395035,15423338.0,41.57710715
1997,GIN,0.001403247,12879414.0,20.19334458
1998,GIN,0.001412025,10695948.0,81.76624914
1999,GIN,0.00142238,14125044.0,47.0047082
2000,GIN,0.001434668,19566660.0,38.92415788
2001,GIN,0.001451211,26115468.0,52.7976325
2002,GIN,0.001469646,29772214.0,77.90820747
2003,GIN,0.001490628,34142116.0,82.48422098
2004,GIN,0.00151391,38917520.0,64.96591723
2005,GIN,0.001538588,37476012.0,64.72364676
2006,GIN,0.001563946,37080610.0,52.84782597
2007,GIN,0.001588814,36732996.0,78.09611823
2008,GIN,0.001613785,35917730.0,44.91526226
2009,GIN,0.001638462,35798556.0,76.66876914
2010,GIN,0.00166666,38178124.0,94.10893047
2011,GIN,0.001696753,40944670.0,62.52820585
2012,GIN,0.00172961,44223816.0,63.73717636
2013,GIN,0.001761412,42042770.0,90.67313181
2014,GIN,0.001792412,40310910.0,63.96256274
2015,GIN,0.001822915,39823024.0,70.4299691
2016,GIN,0.001856444,41937380.0,106.8848126
2017,GIN,0.00189081,42345304.0,98.25561541
2018,GIN,0.001924252,41974000.0,96.60575115
2019,GIN,0.001958355,43324440.0,101.2905868
2020,GIN,0.001992748,44341612.0,133.1189922
2021,GIN,0.002026785,44565750.0,126.0421821
1990,GNB,0.000110929,3632601.0,10.08497462
1991,GNB,0.000113097,3599463.5,5.048537103
1992,GNB,0.000115563,4235712.0,1.612112089
1993,GNB,0.000117992,4279375.0,11.74219862
1994,GNB,0.000120541,4347322.5,4.960812755
1995,GNB,0.000122996,4372090.5,16.90355512
1996,GNB,0.000125844,5597728.0,9.927818282
1997,GNB,0.000128251,4901799.5,3.728328659
1998,GNB,0.000131497,6399567.5,28.1097057
1999,GNB,0.00013522,7288943.0,5.369463825
2000,GNB,0.000138288,6165856.0,7.940615605
2001,GNB,0.000141225,5397693.5,5.180094472
2002,GNB,0.000143634,4826633.5,6.318969785
2003,GNB,0.000146299,5088665.0,13.15167942
2004,GNB,0.000148809,4681022.5,5.61956962
2005,GNB,0.00015141,4438031.0,19.7034173
2006,GNB,0.000154158,4474007.0,10.58392039
2007,GNB,0.000156909,4566123.0,12.72119596
2008,GNB,0.000159577,4484810.0,10.10449002
2009,GNB,0.000162525,5148137.5,8.967567719
2010,GNB,0.000165454,5009151.0,23.77790206
2011,GNB,0.000168234,4739029.5,13.61310576
2012,GNB,0.000171228,4900912.5,15.87288877
2013,GNB,0.000174109,4683063.0,15.12921461
2014,GNB,0.00017683,4515674.0,5.589305787
2015,GNB,0.000179679,4622191.5,14.92624583
2016,GNB,0.000182564,4561927.0,15.93330834
2017,GNB,0.000185544,4617021.0,26.55804814
2018,GNB,0.000188563,4572233.5,10.88938609
2019,GNB,0.000191416,4572008.5,29.7177534
2020,GNB,0.000194266,4590003.5,45.24754149
2021,GNB,0.00019676,4388325.0,31.17156376
1995,GUY,0.0004803,13250653.0,0.422546631
1997,GUY,0.000490723,13847821.0,0.307712256
1998,HTI,0.000523998,13417736.0,5.163219247
2015,HTI,0.000698478,16905286.0,31.39691222
2017,HTI,0.000720423,17420080.0,11.82020311
2019,HTI,0.000741405,17039896.0,20.12211777
2020,HTI,0.000750915,16194741.0,41.40312645
1997,HND,0.001284715,27574156.0,3.416040588
2001,HND,0.00132593,20292728.0,0.095260342
2002,HND,0.001339329,28947882.0,5.845260847
2003,HND,0.001350476,23848898.0,3.482775108
2004,HND,0.001359082,19499052.0,3.947605786
2005,HND,0.001367803,18469566.0,6.854120298
2006,HND,0.001376876,19405232.0,3.864486247
2007,HND,0.001387049,21283632.0,1.586098325
2008,HND,0.001397674,21620444.0,1.918686988
2009,HND,0.001410454,25028572.0,4.954675276
2010,HND,0.001423406,25272678.0,12.44127217
2011,HND,0.001437506,27157924.0,14.20514888
2014,HND,0.001481947,29517642.0,7.86634166
2015,HND,0.001500244,33350464.0,16.25155085
2016,HND,0.001519264,34874148.0,47.18810095
2017,HND,0.001537836,34450388.0,39.96868546
2018,HND,0.001557159,34733344.0,31.573058
2019,HND,0.001578114,36029450.0,62.9648464
2020,HND,0.001598253,34303070.0,56.64850112
2021,HND,0.001618164,34788724.0,47.441904
1990,HUN,0.002374208,95449304.0,141.4237963
1991,HUN,0.002408583,85939130.0,165.3230646
1992,HUN,0.002436162,75349016.0,315.9577757
1993,HUN,0.002463151,76603464.0,219.542379
1995,HUN,0.002512473,74698184.0,210.0385613
1996,HUN,0.002538395,77849850.0,125.9936829
1997,HUN,0.002562715,76082664.0,133.9901651
1998,HUN,0.002583939,75308680.0,212.0137698
1999,HUN,0.002604372,73278180.0,160.3823119
2000,HUN,0.002623912,70946540.0,268.1392911
2001,HUN,0.002643513,72113016.0,179.2170915
2002,HUN,0.002663719,74448460.0,244.1337043
2003,HUN,0.002684629,76017600.0,333.6340428
2004,HUN,0.002704454,74357680.0,137.3181268
2005,HUN,0.0027246,73083260.0,165.6333708
2006,HUN,0.002745402,72021780.0,228.8188197
2008,HUN,0.002784537,69033210.0,215.5152552
2009,HUN,0.002799994,60451720.0,236.0776427
2010,HUN,0.002813771,60037570.0,214.4460141
2011,HUN,0.002827426,58308650.0,238.8733135
2013,HUN,0.002855985,51436220.0,273.9264697
2014,HUN,0.002870115,51108932.0,163.0194518
2016,HUN,0.002900826,55537380.0,198.3152182
2017,HUN,0.0029175,58078336.0,292.7853304
2018,HUN,0.002935106,58792680.0,292.1458894
2019,HUN,0.002952335,58323824.0,283.5137088
2020,HUN,0.002968967,56794788.0,197.6712604
2021,HUN,0.002986511,58095630.0,298.9654609
1990,ISL,0.000119587,3625057.0,1.7e-06
1991,ISL,0.000120996,3487339.0,0.000514922
1992,ISL,0.0001224,3611351.2,1.28e-06
1994,ISL,0.000125267,3728088.8,1.38e-05
1996,ISL,0.000128266,3899472.8,6.28e-06
1997,ISL,0.000129831,3967609.2,6.34e-06
1998,ISL,0.000131396,3977710.0,1.42e-06
1999,ISL,0.000133069,4187959.5,8.52e-06
2000,ISL,0.000134824,4261341.0,1.53e-05
2001,ISL,0.000136524,4170238.5,1.34e-08
2002,ISL,0.000138301,4294818.0,1.71e-05
2003,ISL,0.000140052,4272610.0,3.03e-05
2004,ISL,0.000141835,4389687.0,0.000963179
2005,ISL,0.000143685,4335578.5,2.04e-06
2006,ISL,0.000145634,4506144.5,2.07e-06
2007,ISL,0.000147727,4829770.5,2.05e-06
2008,ISL,0.000149969,5162539.5,0.000358365
2009,ISL,0.00015211,5003736.0,2.04e-05
2010,ISL,0.000154594,5740444.0,9.83e-06
2011,ISL,0.000156637,4822550.0,2.79e-07
2012,ISL,0.000158658,4840350.0,2.98e-05
2013,ISL,0.000160622,4781366.5,4.73e-06
2014,ISL,0.000162588,4769142.0,9.33e-07
2015,ISL,0.00016465,4900752.5,7.96e-06
2016,ISL,0.00016666,4840982.5,9.2e-06
2017,ISL,0.000168718,4980207.5,2.64e-05
2018,ISL,0.0001708,5040038.5,1.85e-05
2019,ISL,0.000172719,4855085.5,4.89e-05
2020,ISL,0.000174596,4653572.0,3.38e-07
2021,ISL,0.000176532,4820022.0,2.4e-05
1990,IRL,0.000207309,51052720.0,0.91795207
1991,IRL,0.000228919,51934750.0,0.499222907
1992,IRL,0.000250849,51988300.0,0.094078955
1993,IRL,0.000271805,52607900.0,0.03575271
1994,IRL,0.000291629,54137296.0,0.033312001
1995,IRL,0.000312423,55713892.0,3.199438219
1996,IRL,0.000335853,58731616.0,0.097957438
1997,IRL,0.000359726,60361016.0,0.52535313
1998,IRL,0.000384802,62574236.0,0.076990348
1999,IRL,0.000411529,66259664.0,0.460784162
2000,IRL,0.000441716,71078200.0,0.13557169
2001,IRL,0.000474345,73611624.0,0.17188902
2002,IRL,0.000505255,70770570.0,0.045615553
2003,IRL,0.000536402,70908230.0,0.745957575
2004,IRL,0.000564878,69961656.0,0.098098217
2005,IRL,0.000592236,70268904.0,0.455030141
2006,IRL,0.000619717,69432584.0,0.911394904
2007,IRL,0.000645444,67247520.0,0.030677855
2008,IRL,0.000669925,66126092.0,0.038044922
2009,IRL,0.000694629,68710136.0,0.128131191
2010,IRL,0.000715598,63796864.0,0.050218961
2011,IRL,0.000734009,59332976.0,0.005993427
2012,IRL,0.000753123,59257840.0,0.080797063
2013,IRL,0.000771533,57467428.0,0.931693146
2014,IRL,0.000789461,56010970.0,0.272354396
2015,IRL,0.000808077,56702356.0,0.049399306
2016,IRL,0.000829431,59694800.0,0.24867655
2017,IRL,0.000850348,57788030.0,0.127026978
2018,IRL,0.000867497,56239976.0,0.813433888
2019,IRL,0.000883236,54577536.0,0.169532461
2020,IRL,0.000908939,80474230.0,0.075133275
2021,IRL,0.000932604,75387080.0,0.86394803
1990,ISR,0.001072055,42203976.0,29.93336758
1991,ISR,0.000992091,44612600.0,31.56666399
1992,ISR,0.000909375,50159548.0,39.51654712
1993,ISR,0.000828347,52224012.0,63.61131024
1994,ISR,0.000782278,55722880.0,79.48682064
1995,ISR,0.000696844,58051020.0,67.61081209
1996,ISR,0.000726206,60285580.0,65.40135536
1997,ISR,0.00075714,63340536.0,49.49490753
1998,ISR,0.000788694,64522988.0,106.4673414
1999,ISR,0.000819896,63415304.0,71.0003852
2000,ISR,0.000853393,68230040.0,74.56094376
2001,ISR,0.000888631,71910780.0,66.30517078
2002,ISR,0.000922585,68259920.0,91.37794909
2003,ISR,0.000957948,71276630.0,64.31833315
2004,ISR,0.000992613,68066910.0,49.40651115
2005,ISR,0.00102604,65791716.0,50.07465846
2006,ISR,0.001062883,72024140.0,53.99372179
2007,ISR,0.001100504,73039530.0,68.00353663
2008,ISR,0.001140541,78205480.0,65.01115132
2009,ISR,0.001178086,73709900.0,65.94754853
2010,ISR,0.001218364,78699290.0,100.0518844
2011,ISR,0.001259749,79868450.0,53.48444202
2012,ISR,0.001302584,85626424.0,87.07615297
2013,ISR,0.001342448,75481620.0,47.54141274
2014,ISR,0.001381349,72981300.0,51.25914139
2015,ISR,0.001422023,76489910.0,94.02627962
2016,ISR,0.001463171,76641620.0,78.22731239
2017,ISR,0.001503436,74043700.0,79.06672889
2018,ISR,0.001544375,75473120.0,80.0394165
2019,ISR,0.001584292,74179380.0,78.03623402
2020,ISR,0.001626203,73069340.0,96.17861668
2021,ISR,0.001670253,73631460.0,88.02325509
1990,JAM,0.000245741,10197864.0,3.46050363
1991,JAM,0.000250961,11147708.0,3.011602576
1992,JAM,0.000257987,14889087.0,1.206647778
1993,JAM,0.000263704,12008248.0,1.63376099
1994,JAM,0.00026936,11999216.0,2.193696389
1995,JAM,0.000275229,12433470.0,2.900775489
1996,JAM,0.000281526,13568120.0,0.182741879
1997,JAM,0.000287576,13111805.0,0.903369761
1998,JAM,0.000293436,12647059.0,6.935850005
1999,JAM,0.000302863,20548556.0,0.874575086
2000,JAM,0.000309955,15462483.0,1.707029915
2001,JAM,0.000316548,14265921.0,4.251392161
2002,JAM,0.000323079,14316092.0,2.293301682
2003,JAM,0.000329468,14126195.0,1.930233107
2004,JAM,0.000335495,13685227.0,3.243299991
2005,JAM,0.000341442,13466869.0,1.128915687
2006,JAM,0.000348682,17389852.0,3.002041211
2007,JAM,0.000355901,17488846.0,0.936351506
2009,JAM,0.000367156,11462541.0,5.529604165
2010,JAM,0.000371238,10841283.0,2.539205657
2011,JAM,0.000375405,11167027.0,1.648138445
2012,JAM,0.000379142,10523466.0,2.894608181
2013,JAM,0.000382937,10643246.0,4.336030092
2014,JAM,0.000386174,9327787.0,7.777106846
2015,JAM,0.000389232,9086221.0,13.18755661
2016,JAM,0.000392638,9668765.0,9.09283268
2017,JAM,0.000395993,9453266.0,15.50964595
2018,JAM,0.000399259,9232688.0,12.35039154
2019,JAM,0.000402284,8867545.0,19.83135621
2020,JAM,0.000404689,7567709.5,21.14205168
2021,JAM,0.000407099,7589193.0,12.38825444
1990,JOR,0.000128224,12620496.0,10.35166396
1991,JOR,0.00013623,13955821.0,7.966478794
1992,JOR,0.000145316,15562026.0,13.59641928
1993,JOR,0.000154513,15506058.0,18.68878248
1994,JOR,0.000164692,17467720.0,21.18651778
1995,JOR,0.000174746,16815514.0,21.64944868
1996,JOR,0.000185208,17513640.0,27.71959997
1997,JOR,0.000195721,17740430.0,17.45778925
1998,JOR,0.000206409,17993372.0,42.80397248
1999,JOR,0.000217157,18112900.0,26.48779547
2000,JOR,0.000228256,18907924.0,39.39177343
2001,JOR,0.000239567,19540488.0,32.52634895
2002,JOR,0.000251344,20474698.0,38.97196163
2003,JOR,0.000263693,21606012.0,25.62602141
2004,JOR,0.000276762,23076872.0,23.44155825
2005,JOR,0.000290846,25166668.0,26.2585465
2006,JOR,0.000305058,24999944.0,31.45118832
2007,JOR,0.000320103,26447640.0,40.10442722
2008,JOR,0.000335827,26858868.0,38.78726338
2009,JOR,0.000351355,26943234.0,32.82996392
2010,JOR,0.000366837,26782582.0,70.4991662
2011,JOR,0.000383315,28439638.0,32.84611708
2012,JOR,0.000400827,31056600.0,60.62320493
2013,JOR,0.000418521,31353922.0,25.18712358
2014,JOR,0.000437609,33682170.0,33.32799431
2015,JOR,0.00045693,33591464.0,77.430362
2016,JOR,0.000476143,32535844.0,60.97512873
2017,JOR,0.000496062,33893670.0,80.49849299
2018,JOR,0.000515699,33183036.0,54.21097228
2019,JOR,0.000535633,33033430.0,71.27014495
2020,JOR,0.000554336,29554170.0,123.8484677
2021,JOR,0.000573975,31273626.0,90.8293144
2003,KEN,0.002344676,74379620.0,2.17529282
2004,KEN,0.002388501,77724930.0,1.514702054
2005,KEN,0.002433121,80604110.0,1.344259136
2009,KEN,0.002690245,107801464.0,1.034434537
2010,KEN,0.002762013,113399760.0,0.907109641
2011,KEN,0.002836504,113142980.0,1.480094928
2014,KEN,0.003045897,99498950.0,4.346961584
2015,KEN,0.003115319,99168370.0,9.026726998
2016,KEN,0.003192149,101169240.0,33.61106649
2017,KEN,0.003263584,97138824.0,18.01229453
2018,KEN,0.003336824,98064590.0,0.354920438
2019,KEN,0.003419829,106404260.0,38.35658172
2020,KEN,0.003517658,114438216.0,20.97173771
2021,KEN,0.003606412,110412820.0,25.3688981
1990,KIR,8.79e-07,42501.566,0.075814781
1991,KIR,9.08e-07,42609.98,0.284571993
1992,KIR,9.39e-07,46502.04,0.169855803
1993,KIR,9.71e-07,50353.855,0.173088694
1994,KIR,1e-06,50467.34,0.275740554
1995,KIR,1.03e-06,50826.383,0.110479726
1997,KIR,1.1e-06,51865.22,0.380714204
1998,KIR,1.13e-06,52327.168,0.229639708
2002,KIR,1.27e-06,63330.766,0.454304415
2003,KIR,1.31e-06,67276.38,0.212322614
2004,KIR,1.35e-06,67584.55,0.211934723
2005,KIR,1.39e-06,75782.875,0.097253458
2006,KIR,1.43e-06,76387.13,0.189342412
2007,KIR,1.47e-06,77117.91,0.002069065
2009,KIR,1.56e-06,77944.77,0.36111651
2010,KIR,1.61e-06,89705.38,0.300974646
2012,KIR,1.7e-06,83704.51,0.087931838
2014,KIR,1.8e-06,92347.016,0.164001219
2015,KIR,1.85e-06,89629.86,1.044622483
2016,KIR,1.9e-06,90580.73,0.619321209
2017,KIR,1.95e-06,102380.2,0.152798074
2019,KIR,2.07e-06,103199.53,0.54469613
2020,KIR,2.13e-06,103645.375,0.164112601
1990,KWT,0.001396585,55082764.0,140.861072
1992,KWT,0.00154299,47295490.0,88.91874572
1993,KWT,0.001554285,76776250.0,118.6192758
1994,KWT,0.001582296,86771864.0,125.2022775
1995,KWT,0.001615207,83869640.0,147.1326675
1996,KWT,0.001646731,80460630.0,161.7660792
1997,KWT,0.001688491,87942540.0,180.5481897
1998,KWT,0.001717231,80705580.0,200.806203
1999,KWT,0.001733916,81441760.0,230.651111
2000,KWT,0.0017751,84753070.0,222.6398758
2001,KWT,0.001826402,87217740.0,206.785814
2002,KWT,0.001885478,88498890.0,237.9307706
2003,KWT,0.001952111,96834450.0,234.3772754
2004,KWT,0.00201739,100057580.0,233.9156172
2005,KWT,0.002093642,111295060.0,263.7895426
2006,KWT,0.002164628,113265050.0,306.5639044
2007,KWT,0.002228633,112077540.0,289.9752017
2008,KWT,0.002292244,118416040.0,327.9067751
2009,KWT,0.002345227,120190456.0,288.5193728
2010,KWT,0.002417096,122542200.0,299.2062101
2011,KWT,0.002514435,122960936.0,263.3645256
2012,KWT,0.002603043,139688560.0,299.4406376
2013,KWT,0.002665032,121941830.0,252.6734735
2014,KWT,0.002718885,113380780.0,298.6143817
2016,KWT,0.002861448,149162160.0,319.0432116
1990,KGZ,0.000779842,31454666.0,21.80217466
1991,KGZ,0.000791896,27783866.0,16.06180711
1992,KGZ,0.000800721,23105676.0,12.0627517
1993,KGZ,0.000807291,19739666.0,14.82587624
1994,KGZ,0.000811696,17299420.0,27.04591495
1995,KGZ,0.000814415,16280320.0,26.79163033
1996,KGZ,0.00081674,16274266.0,23.36916114
1997,KGZ,0.000818742,15873976.0,33.50561039
1998,KGZ,0.000820794,16367754.0,26.19499591
1999,KGZ,0.000822042,14573560.0,21.82302657
2000,KGZ,0.000823238,14359489.0,30.98713844
2001,KGZ,0.000824103,13506540.0,29.28609708
2002,KGZ,0.000825403,14478226.0,26.77459128
2003,KGZ,0.000826816,14837490.0,27.34024689
2004,KGZ,0.000828,14707135.0,29.61010939
2005,KGZ,0.000828988,14325542.0,36.95970801
2006,KGZ,0.000829409,13939800.0,36.54973243
2007,KGZ,0.000830335,15033447.0,37.09916007
2008,KGZ,0.000832083,16021250.0,54.87447102
2009,KGZ,0.000834041,15509837.0,27.66641761
2010,KGZ,0.000836427,15212215.0,26.99208746
2011,KGZ,0.000840094,16656297.0,42.56676588
2012,KGZ,0.000846023,19123056.0,36.42159204
2013,KGZ,0.000853624,19373280.0,39.41163121
2014,KGZ,0.000863708,20453396.0,40.88133159
2015,KGZ,0.000875198,20579458.0,41.87116576
2016,KGZ,0.000887093,20034182.0,36.83485078
2017,KGZ,0.000899453,19937086.0,36.40793063
2018,KGZ,0.000913399,22174092.0,35.60797324
2019,KGZ,0.000926079,19949312.0,39.70938876
2020,KGZ,0.000938545,19340592.0,29.87438602
2021,KGZ,0.000951592,20465358.0,39.94592035
1990,LAO,0.000702024,24534210.0,26.09646394
1991,LAO,0.000713555,23577794.0,46.57908115
1992,LAO,0.000725584,23693418.0,43.9346867
1993,LAO,0.000737944,24220370.0,27.68779405
1994,LAO,0.000751317,25221696.0,18.44200449
1995,LAO,0.000765099,25358714.0,35.09989315
1996,LAO,0.00078161,29165494.0,17.14313065
1997,LAO,0.000797323,27582296.0,22.15203176
1998,LAO,0.000811979,27117620.0,74.87536415
1999,LAO,0.000827425,30460148.0,18.71391299
2000,LAO,0.000845573,36733812.0,19.77518872
2001,LAO,0.000864435,37822292.0,42.06860552
2002,LAO,0.000884024,39167244.0,35.57790735
2003,LAO,0.000904378,40487988.0,55.62881823
2004,LAO,0.000927123,44575092.0,31.3169183
2005,LAO,0.00095035,46423340.0,48.92694438
2006,LAO,0.00097359,46488150.0,42.25728256
2007,LAO,0.000998943,49927684.0,57.14120969
2008,LAO,0.001026804,54488280.0,21.67353282
2009,LAO,0.001057202,59885228.0,39.37305706
2010,LAO,0.001087688,60110964.0,88.2684618
2011,LAO,0.001117336,58493412.0,27.82855228
2012,LAO,0.001146533,56324990.0,47.75772301
2013,LAO,0.001179284,64342976.0,62.163979
2014,LAO,0.001215656,73005710.0,67.66936049
2015,LAO,0.001248938,65874800.0,106.9375757
2016,LAO,0.001282304,64510780.0,121.2297017
2017,LAO,0.001319797,74782536.0,68.19381608
2018,LAO,0.001356574,72273880.0,55.78563054
2019,LAO,0.001391703,67666960.0,147.427831
2020,LAO,0.001426664,67290920.0,143.1496024
2021,LAO,0.001462339,69168740.0,116.9712537
2006,LVA,0.000872465,14039950.0,1.072763776
2007,LVA,0.000874961,13775757.0,0.293801057
2010,LVA,0.000879682,13346004.0,3.389774382
2011,LVA,0.000881363,13418484.0,0.807879631
2012,LVA,0.000882237,13890886.0,0.757886388
2013,LVA,0.000884008,13364807.0,0.506472177
2014,LVA,0.000888234,13866208.0,1.190686426
2015,LVA,0.000893809,15287052.0,0.21694136
2016,LVA,0.000898993,14251848.0,0.31808717
2018,LVA,0.000911029,15833256.0,0.828653187
2021,LVA,0.000930491,15617938.0,2.216261788
1990,LBN,0.0001595,10090427.0,2.651868345
1991,LBN,0.000164758,10327128.0,2.603817859
1992,LBN,0.000170903,12100641.0,3.90925929
1993,LBN,0.000177541,13056314.0,5.867020904
1994,LBN,0.000184508,13698376.0,7.061501211
1995,LBN,0.000192315,15371618.0,6.209911444
